"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1999,"CTL","JUNBIG","FW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","JUNBIG","In_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","JUNBIG","Le_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"CTL","JUNBIG","LW_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1999,"CTL","JUNBIG","SD_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","JUNBIG","St_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","JUNBIG","SV_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","LUZWAH","Le_IN","ATQASUK.AW.RH",24,0,"ATQASUK"
1999,"CTL","LUZWAH","LW_IN","ATQASUK.AW.RH",17,0,"ATQASUK"
1999,"CTL","PEDSUD","Bu_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","PEDSUD","Fl_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","PEDSUD","FW_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","PEDSUD","In_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1999,"CTL","PEDSUD","Le_IN","ATQASUK.AW.RH",40,0,"ATQASUK"
1999,"CTL","PEDSUD","LW_IN","ATQASUK.AW.RH",34,0,"ATQASUK"
1999,"CTL","PEDSUD","SV_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","POLVIV","Bu_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1999,"CTL","POLVIV","Fl_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","POLVIV","In_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1999,"CTL","POLVIV","Le_IN","ATQASUK.AW.RH",11,0,"ATQASUK"
1999,"CTL","POLVIV","LW_IN","ATQASUK.AW.RH",10,0,"ATQASUK"
1999,"CTL","SALPOL","Bu_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SALPOL","Bu_IN_M","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","SALPOL","Fl_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SALPOL","Fl_IN_M","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","SALPOL","FW_IN_M","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","SALPOL","In_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","SALPOL","In_IN_M","ATQASUK.AW.RH",4,0,"ATQASUK"
1999,"CTL","SALPOL","Le_IN","ATQASUK.AW.RH",19,0,"ATQASUK"
1999,"CTL","SALPOL","Le_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","SALPOL","Le_IN_M","ATQASUK.AW.RH",11,0,"ATQASUK"
1999,"CTL","SALPOL","LW_IN","ATQASUK.AW.RH",8,0,"ATQASUK"
1999,"CTL","SALPOL","LW_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SALPOL","LW_IN_M","ATQASUK.AW.RH",6,0,"ATQASUK"
1999,"CTL","SALPOL","SD_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SALPUL","Le_IN","ATQASUK.AW.RH",54,1,"ATQASUK"
1999,"CTL","SALPUL","Le_IN_F","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","SALPUL","Le_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SALPUL","LW_IN","ATQASUK.AW.RH",35,0,"ATQASUK"
1999,"CTL","SALPUL","LW_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SALPUL","LW_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","SAXFOL","Le_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"CTL","SAXFOL","LW_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"OTC","CARAQU","Fl_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"OTC","CARAQU","FW_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"OTC","CARAQU","In_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"OTC","CARAQU","Le_IN","ATQASUK.AW.RH",70,0,"ATQASUK"
1999,"OTC","CARAQU","LW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","CARAQU","SD_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"OTC","CARAQU","SV_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"OTC","CARRAR","Fl_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","CARRAR","FW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","CARRAR","In_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","CARRAR","Le_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1999,"OTC","CARRAR","LW_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"OTC","CARRAR","SD_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","CARRAR","SV_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","CARROT","Le_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1999,"OTC","CARROT","LW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"OTC","DUPFIS","Fl_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1999,"OTC","DUPFIS","FW_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
