"site_name","subsite","year","treatment","plot","prior_visit","doy"
"BARROW","BARROW.BW.RH",2010,"CTL","BWC13",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC14",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC15",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC16",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC17",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC18",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC19",180,181
"BARROW","BARROW.BW.RH",2010,"CTL","BWC20",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC21",180,181
"BARROW","BARROW.BW.RH",2010,"CTL","BWC22",180,181
"BARROW","BARROW.BW.RH",2010,"CTL","BWC23",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC24",182,186
"BARROW","BARROW.BW.RH",2010,"OTC","BWE01",182,186
"BARROW","BARROW.BW.RH",2010,"OTC","BWE02",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE03",180,181
"BARROW","BARROW.BW.RH",2010,"OTC","BWE04",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE05",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE06",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE07",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE08",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE09",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE10",180,181
"BARROW","BARROW.BW.RH",2010,"OTC","BWE11",180,181
"BARROW","BARROW.BW.RH",2010,"OTC","BWE12",180,181
"BARROW","BARROW.BW.RH",2010,"OTC","BWE13",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE14",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE15",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE16",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE17",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE18",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE19",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE20",180,181
"BARROW","BARROW.BW.RH",2010,"OTC","BWE21",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE22",180,181
"BARROW","BARROW.BW.RH",2010,"OTC","BWE23",NA,180
"BARROW","BARROW.BW.RH",2010,"OTC","BWE24",NA,180
"BARROW","BARROW.BW.RH",2017,"CTL","BWC01",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC02",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC03",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC04",171,172
"BARROW","BARROW.BW.RH",2017,"CTL","BWC05",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC06",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC07",171,172
"BARROW","BARROW.BW.RH",2017,"CTL","BWC08",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC09",NA,170
"BARROW","BARROW.BW.RH",2017,"CTL","BWC10",171,172
"BARROW","BARROW.BW.RH",2017,"CTL","BWC11",NA,170
"BARROW","BARROW.BW.RH",2017,"CTL","BWC12",NA,170
"BARROW","BARROW.BW.RH",2017,"CTL","BWC13",NA,170
"BARROW","BARROW.BW.RH",2017,"CTL","BWC14",171,172
"BARROW","BARROW.BW.RH",2017,"CTL","BWC15",NA,170
"BARROW","BARROW.BW.RH",2017,"CTL","BWC16",NA,170
"BARROW","BARROW.BW.RH",2017,"CTL","BWC17",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC18",171,172
"BARROW","BARROW.BW.RH",2017,"CTL","BWC19",172,174
"BARROW","BARROW.BW.RH",2017,"CTL","BWC20",172,174
