"site_name","subsite","year","treatment","plot","plant_id","prior_visit","doy"
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE13_OTC3_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE14_OTC3_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE15_OTC3_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE16_OTC4_vaccinium",NA,141
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE17_OTC4_vaccinium",141,144
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE18_OTC4_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE19_OTC4_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE20_OTC4_vaccinium",144,146
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE1_OTC1_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE2_OTC1_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE3_OTC1_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE4_OTC1_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE5_OTC1_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE6_OTC2_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE7_OTC2_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE8_OTC2_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE9_OTC2_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE10_OTC2_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE11_OTC3_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE12_OTC3_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE13_OTC3_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE14_OTC3_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE15_OTC3_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE16_OTC4_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE17_OTC4_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE18_OTC4_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE19_OTC4_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE20_OTC4_vaccinium",134,145
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE1_OTC1_vaccinium",132,135
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE2_OTC1_vaccinium",132,136
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE3_OTC1_vaccinium",132,137
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE4_OTC1_vaccinium",132,138
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE5_OTC1_vaccinium",132,139
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE6_OTC2_vaccinium",132,140
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE7_OTC2_vaccinium",132,141
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE8_OTC2_vaccinium",132,142
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE9_OTC2_vaccinium",132,143
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE10_OTC2_vaccinium",132,144
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE11_OTC3_vaccinium",132,145
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE12_OTC3_vaccinium",132,146
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE13_OTC3_vaccinium",132,147
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE14_OTC3_vaccinium",132,148
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE15_OTC3_vaccinium",132,149
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE16_OTC4_vaccinium",132,150
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE17_OTC4_vaccinium",132,151
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE18_OTC4_vaccinium",132,152
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE19_OTC4_vaccinium",132,153
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE20_OTC4_vaccinium",132,154
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE1_OTC1_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE2_OTC1_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE3_OTC1_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE4_OTC1_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE5_OTC1_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE6_OTC2_vaccinium",140,142
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE7_OTC2_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE8_OTC2_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE9_OTC2_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE10_OTC2_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE11_OTC3_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE12_OTC3_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE13_OTC3_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE14_OTC3_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE15_OTC3_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE16_OTC4_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE17_OTC4_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE18_OTC4_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE19_OTC4_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE20_OTC4_vaccinium",126,137
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE1_OTC1_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE2_OTC1_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE3_OTC1_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE4_OTC1_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE5_OTC1_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE6_OTC2_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE7_OTC2_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE8_OTC2_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE9_OTC2_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE10_OTC2_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE11_OTC3_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE12_OTC3_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE13_OTC3_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE14_OTC3_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE15_OTC3_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE16_OTC4_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE17_OTC4_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE18_OTC4_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE19_OTC4_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE20_OTC4_vaccinium",149,151
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE1_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE2_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE3_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE4_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE5_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE6_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE7_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE8_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE9_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE10_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE11_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE12_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE13_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE14_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE15_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE16_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE17_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE18_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE19_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE20_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE1_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE2_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE3_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE4_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE5_OTC1_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE6_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE7_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE8_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE9_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE10_OTC2_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE11_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE12_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE13_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE14_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC3","BE15_OTC3_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE16_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE17_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE18_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE19_OTC4_vaccinium",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC4","BE20_OTC4_vaccinium",NA,156
